"No.","Time","Source","Destination","Protocol","Length","Info"
"7233","4.558247784","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3041317 Win=65535 Len=0"
"7234","4.558279339","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3041317 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7235","4.558304386","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3042757 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7236","4.558345304","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3044197 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7237","4.558373009","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3045637 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7238","4.558399346","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3047077 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7239","4.558426548","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3048517 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7240","4.558433319","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3049957 Win=65535 Len=0"
"7241","4.558449517","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"7242","4.558482352","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3051397 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7243","4.558483259","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3052837 Win=65535 Len=0"
"7244","4.558532129","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3052837 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7245","4.558573549","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3054277 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7246","4.558574555","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3055717 Win=65535 Len=0"
"7247","4.558598870","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3055717 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7248","4.558628204","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3057157 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7249","4.558669089","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3058597 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7250","4.558695591","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3060037 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7251","4.558722847","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3061477 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7252","4.558727747","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3062917 Win=65535 Len=0"
"7253","4.558771257","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3062917 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7254","4.558803129","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3064357 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7255","4.558804223","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3065797 Win=65535 Len=0"
"7256","4.558827553","104.109.53.145","10.0.2.15","TLSv1.3","2934","Application Data, Application Data"
"7257","4.558851670","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=3068677 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"7258","4.558881956","104.109.53.145","10.0.2.15","TCP","4374","443  >  52476 [PSH, ACK] Seq=3071557 Ack=12214 Win=65535 Len=4320 [TCP segment of a reassembled PDU]"
"7259","4.558903262","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3075877 Win=65535 Len=0"
"7260","4.558980985","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=3075877 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"7261","4.558982090","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3078757 Win=65535 Len=0"
"7262","4.559009193","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3078757 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7263","4.559078625","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3080197 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7264","4.559079642","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3081637 Win=65535 Len=0"
"7265","4.559116895","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3081637 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7266","4.559148067","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"7267","4.559148964","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3084517 Win=65535 Len=0"
"7268","4.559175368","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3084517 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7269","4.559233205","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3085957 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7270","4.559260265","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3087397 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7271","4.559295189","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3088837 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7272","4.559327389","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3090277 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7273","4.559332300","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3091717 Win=65535 Len=0"
"7274","4.559364216","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3091717 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7275","4.559410985","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3093157 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7276","4.559412090","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3094597 Win=65535 Len=0"
"7277","4.559431318","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3094597 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7278","4.559465596","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3096037 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7279","4.559479563","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3097477 Win=65535 Len=0"
"7280","4.559514148","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3097477 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7281","4.559550964","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"7282","4.559551959","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3100357 Win=65535 Len=0"
"7283","4.559578669","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3100357 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7284","4.559615572","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3101797 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7285","4.559620811","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3103237 Win=65535 Len=0"
"7286","4.559654554","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3103237 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7287","4.559692562","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3104677 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7288","4.559693535","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3106117 Win=65535 Len=0"
"7289","4.559726665","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3106117 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7290","4.559767670","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3107557 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7291","4.559772997","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3108997 Win=65535 Len=0"
"7292","4.559796622","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=3108997 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"7293","4.559797945","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3111877 Win=65535 Len=0"
"7294","4.559830047","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3111877 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7295","4.559884976","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3113317 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7296","4.559904160","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3114757 Win=65535 Len=0"
"7297","4.559918499","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3114757 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7298","4.559954998","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"7299","4.559955939","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3117637 Win=65535 Len=0"
"7300","4.559998562","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3117637 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7301","4.560044074","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3119077 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7302","4.560051653","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3120517 Win=65535 Len=0"
"7303","4.560085429","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3120517 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7304","4.560122573","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3121957 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7305","4.560123809","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3123397 Win=65535 Len=0"
"7306","4.560181526","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=3123397 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"7307","4.560182609","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3126277 Win=65535 Len=0"
"7308","4.560230111","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3126277 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7309","4.560255224","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3127717 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7310","4.560297650","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3129157 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7311","4.560304432","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3130597 Win=65535 Len=0"
"7312","4.560329194","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3130597 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7313","4.560360684","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"7314","4.560361592","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3133477 Win=65535 Len=0"
"7315","4.560409651","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3133477 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7316","4.560454309","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3134917 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7317","4.560462688","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3136357 Win=65535 Len=0"
"7318","4.560477486","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3136357 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7319","4.560527515","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3137797 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7320","4.560532841","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3139237 Win=65535 Len=0"
"7321","4.560559671","104.109.53.145","10.0.2.15","TCP","4374","443  >  52476 [ACK] Seq=3139237 Ack=12214 Win=65535 Len=4320 [TCP segment of a reassembled PDU]"
"7322","4.560560754","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3143557 Win=65535 Len=0"
"7323","4.560579042","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=3143557 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"7324","4.560636715","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3146437 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7325","4.560685967","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3147877 Win=65535 Len=0"
"7326","4.560710336","104.109.53.145","10.0.2.15","TLSv1.3","2934","Application Data, Application Data"
"7327","4.560711332","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3150757 Win=65535 Len=0"
"7328","4.560736860","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3150757 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7329","4.560786746","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3152197 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7330","4.560801162","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3153637 Win=65535 Len=0"
"7331","4.560816070","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3153637 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7332","4.560847417","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3155077 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7333","4.560858726","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3156517 Win=65535 Len=0"
"7334","4.560893256","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3156517 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7335","4.560936864","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3157957 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7336","4.560937860","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3159397 Win=65535 Len=0"
"7337","4.560963476","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3159397 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7338","4.561001068","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3160837 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7339","4.561012629","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3162277 Win=65535 Len=0"
"7340","4.561047957","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3162277 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7341","4.561097122","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3163717 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7342","4.561098150","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3165157 Win=65535 Len=0"
"7343","4.561125538","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"7344","4.561154883","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3166597 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7345","4.561155791","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3168037 Win=65535 Len=0"
"7346","4.561198863","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3168037 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7347","4.561251243","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3169477 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7348","4.561252260","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3170917 Win=65535 Len=0"
"7349","4.561270067","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3170917 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7350","4.561307900","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3172357 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7351","4.561335528","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3173797 Win=65535 Len=0"
"7352","4.561354844","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3173797 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7353","4.561379038","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3175237 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7354","4.561380022","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3176677 Win=65535 Len=0"
"7355","4.561408001","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3176677 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7356","4.561473188","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3178117 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7357","4.561501221","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3179557 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7358","4.561507970","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3180997 Win=65535 Len=0"
"7359","4.561537731","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"7360","4.561569122","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3182437 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7361","4.561570117","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3183877 Win=65535 Len=0"
"7362","4.561605260","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=3183877 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"7363","4.561606211","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3186757 Win=65535 Len=0"
"7364","4.561642557","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3186757 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7365","4.561688812","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3188197 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7366","4.561716911","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3189637 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7367","4.561743992","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [PSH, ACK] Seq=3191077 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"7368","4.561762269","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3193957 Win=65535 Len=0"
"7369","4.561881215","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3193957 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7370","4.561936340","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3195397 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7371","4.561939239","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3196837 Win=65535 Len=0"
"7372","4.561987900","104.109.53.145","10.0.2.15","TLSv1.3","2934","Application Data, Application Data"
"7373","4.562031060","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3199717 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7374","4.562055954","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3201157 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7375","4.562102373","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=3202597 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"7376","4.562111352","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3205477 Win=65535 Len=0"
"7377","4.562154873","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3205477 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7378","4.562179526","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3206917 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7379","4.562185400","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3208357 Win=65535 Len=0"
"7380","4.562224086","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3208357 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7381","4.562297412","104.109.53.145","10.0.2.15","TCP","2934","443  >  52476 [ACK] Seq=3209797 Ack=12214 Win=65535 Len=2880 [TCP segment of a reassembled PDU]"
"7382","4.562298582","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3212677 Win=65535 Len=0"
"7383","4.562323268","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"7384","4.562359209","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3214117 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7385","4.562366264","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3215557 Win=65535 Len=0"
"7386","4.562417637","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3215557 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7387","4.562480572","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3216997 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7388","4.562481600","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3218437 Win=65535 Len=0"
"7389","4.562510060","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3218437 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7390","4.562567799","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3219877 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7391","4.562593787","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3221317 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7392","4.562600546","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3222757 Win=65535 Len=0"
"7393","4.562615334","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3222757 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7394","4.562664838","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3224197 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7395","4.562665877","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3225637 Win=65535 Len=0"
"7396","4.562703622","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3225637 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7397","4.562729741","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3227077 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7398","4.562742593","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3228517 Win=65535 Len=0"
"7399","4.562773601","104.109.53.145","10.0.2.15","TLSv1.3","1494","Application Data, Application Data"
"7400","4.562798298","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3229957 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7401","4.562799370","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3231397 Win=65535 Len=0"
"7402","4.562843842","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3231397 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7403","4.562889288","104.109.53.145","10.0.2.15","TCP","1494","443  >  52476 [ACK] Seq=3232837 Ack=12214 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"7404","4.562899777","10.0.2.15","104.109.53.145","TCP","54","52476  >  443 [ACK] Seq=12214 Ack=3234277 Win=65535 Len=0"
